"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
2751,"Still a bit sick  But working on 2 articles today","still a bit sick but working on articles today",2033-07-13,"blodeuedd83",0,"Neutral","Neutral","Disgust",0,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.357575757575758
2752,"last 2 days in my nice little office. dont wanna move","last days in my nice little office dont wanna move",2033-07-14,"leckerpixel",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.35632183908046
2753,"Doesn't want to go college  want to cuddle my babyyy","doesn't want to go college want to cuddle my babyyy",2033-07-15,"HildeHaddow",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,1,FALSE,0,"Genuine",1,"High",2,0.357575757575758
2754,"hmm shoulder is making some bad noises if i move my arm back and forth (i know don't do it!) fear a return to physio may be required","hmm shoulder is making some bad noises if i move my arm back and forth i know don't do it! fear a return to physio may be required",2033-07-16,"lxinspc",-1,"Negative","Mild Negative","Anger",2,0,1,2,0,1,0,1,FALSE,0,"Genuine",1,"High",1,0.343915343915344
2755,"@happyahma - welcome back! Sorry to hear about the ants.","welcome back! sorry to hear about the ants",2033-07-17,"wtrmrk",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.375757575757576
2756,"@rhyswynne That's a pest  Grr to spam!","that's a pest grr to spam!",2033-07-18,"kateblogs",0,"Neutral","Neutral","Anger",1,0,1,1,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
2757,"@ODannyGirl7 oh yesses.  i have &quot;road rash&quot; all over my hip.  lovely, ay?  i so ROCK!","oh yesses i have quot road rash quot all over my hip lovely ay? i so rock!",2033-07-19,"scribblegurl",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,1,1,1,FALSE,12.5,"Genuine",1,"High",1,0.362573099415205
2758,"@whyvee Welcome home! Sounds like a hell of a journey back","welcome home! sounds like a hell of a journey back",2033-07-20,"PaulDale67",0,"Neutral","Neutral","Fear",1,1,1,2,1,1,0,0,FALSE,0,"Genuine",1,"High",2,0.345029239766082
2759,"got an offer to go camping at fraser island for the weekend, would jump on the offer without a 2nd thought but it's forecast to rain","got an offer to go camping at fraser island for the weekend would jump on the offer without a 2nd thought but it's forecast to rain",2033-07-21,"Kelsbells",0,"Neutral","Neutral","Anticipation",0,2,0,0,1,0,0,1,FALSE,12.5,"Genuine",1,"High",1,0.371584699453552
2760,"@latexfetish Sadly that's not a feed  For Wordpress a feed usually would be bla.com/feed/ or bla.com/?feed=rss2, but those two don't exist","sadly that's not a feed for wordpress a feed usually would be bla com feed or bla com ?feed rss2 but those two don't exist",2033-07-22,"bloxxx",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,25,"Genuine",1,"High",2,0.391534391534392
2761,"@kristenkreuk fiuhh, nice to get info from you, i'm one of your fans from indonesia. and still waiting for your movie in my country  thanx","fiuhh nice to get info from you i'm one of your fans from indonesia and still waiting for your movie in my country thanx",2033-07-23,"sahmura",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.361111111111111
2762,"don't want to leave college","don't want to leave college",2033-07-24,"bugsbunny88",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,1,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
2763,"I cant give up smoking... I tried but it's not easy..","i cant give up smoking i tried but it's not easy",2033-07-25,"Nick_heads",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.393939393939394
2764,"http://twitpic.com/2y6z6 See where we've been moved too.  #dwsr","see where we've been moved too dwsr",2033-07-26,"ahremsee",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.345679012345679
2765,"@tayswift - I was up at 3AM   btw, congrats on winning album of the year. You deserve it, I can't not shed a tear to White Horse!","i was up at 3am btw congrats on winning album of the year you deserve it i can't not shed a tear to white horse!",2033-07-27,"simplydanx",-1,"Negative","Mild Negative","Trust",1,3,1,0,2,1,1,4,FALSE,0,"Genuine",1,"High",1,0.35632183908046
2766,"@Hedgewytch oh that's horrible about Innocent Smoothies! we love them, but if they start putting rubbish in them","oh that's horrible about innocent smoothies! we love them but if they start putting rubbish in them",2033-07-28,"plumkitty",0,"Neutral","Neutral","Disgust",1,1,2,1,1,0,0,1,FALSE,12.5,"Genuine",1,"High",3,0.345029239766082
2767,"I can't sleep. There's a fight outside. How inconsiderate. I wanna go SLEEP!","i can't sleep there's a fight outside how inconsiderate i wanna go sleep!",2033-07-29,"apple_atlb",0,"Neutral","Neutral","Anger",2,0,1,1,0,1,0,0,FALSE,25,"Genuine",1,"High",3,0.380116959064328
2768,"is frightened cos its spider time.. i hope the flat repels them as i unfortunately haven't got a man to save me","is frightened cos its spider time i hope the flat repels them as i unfortunately haven't got a man to save me",2033-07-30,"b13thy",0,"Neutral","Neutral","Anticipation",0,2,1,2,2,0,2,2,FALSE,12.5,"Genuine",1,"High",1,0.361111111111111
2769,"Having casual, unprotected tweets with twats I'll probably never see again. My mom will be so dissapointed","having casual unprotected tweets with twats i'll probably never see again my mom will be so dissapointed",2033-07-31,"SHEBYTE",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.373563218390805
2770,"going out sidee in dee cold.","going out sidee in dee cold",2033-08-01,"AlexHeartBreakr",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.358974358974359
2771,"has insomnia and a headache","has insomnia and a headache",2033-08-02,"nolleee",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
2772,"@virtuallin I actually really like Taub, for some reason. I thought the bromance with Kutner was cute. Still... Kutner. Sigh.","i actually really like taub for some reason i thought the bromance with kutner was cute still kutner sigh",2033-08-03,"marissatastic",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.355191256830601
2773,"Watched Smallville 8x18 last nite http://twurl.nl/iyar6d ep could've been so much more but yet again the decisions made fail to impress","watched smallville 8x18 last nite ep could've been so much more but yet again the decisions made fail to impress",2033-08-04,"razrX",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.367231638418079
2774,"last time i watched this movie it had this huge epiphinal line that was exactly what i needed. now that i need it again i can't find it.","last time i watched this movie it had this huge epiphinal line that was exactly what i needed now that i need it again i can't find it",2033-08-05,"infinitydefines",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",3,0.365591397849462
2775,"@jazred87 i told you if I caved I'd end up abusing it... much like I do Facebook. It's because I don't have any real friends","i told you if i caved i'd end up abusing it much like i do facebook it's because i don't have any real friends",2033-08-06,"Jess_Cathcart",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,12.5,"Genuine",0.75,"High",3,0.35632183908046
2776,"cannot upload my pic","cannot upload my pic",2033-08-07,"jaybe81",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.358974358974359
2777,"My personal Web site was hacked.    What should I do?","my personal web site was hacked what should i do?",2033-08-08,"BoydJones",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.333333333333333
2778,"When will i finally get over this cold?","when will i finally get over this cold?",2033-08-09,"SH1974",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.345679012345679
2779,"I really hope I suceed","i really hope i suceed",2033-08-10,"LucasBrenton",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.33974358974359
2780,"Bugger its all good today!  Might have to error check things then","bugger its all good today! might have to error check things then",2033-08-11,"colinwiseman",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,1,1,1,FALSE,0,"Genuine",1,"High",3,0.345029239766082
2781,"Currently wishing I could have more of the treacle sponge and custard that Louise made me last night while watching Order of the Phoenix","currently wishing i could have more of the treacle sponge and custard that louise made me last night while watching order of the phoenix",2033-08-12,"robvince",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.408045977011494
2782,"Reports from Italy: 179 death, 34 missing, 1500 injured  #Italy #Earthquake (via RAI http://tinyurl.com/c5mja5 )","reports from italy death missing injured italy earthquake via rai",2033-08-13,"chandler42",0,"Neutral","Neutral","Fear",2,1,1,4,0,4,2,0,FALSE,12.5,"Genuine",1,"High",3,0.362573099415205
2783,"You know what sucks? Finding out I have a burned out tail light when the stores are closed. Plus, they are not open before I work.","you know what sucks? finding out i have a burned out tail light when the stores are closed plus they are not open before i work",2033-08-14,"TheRealKarl",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.361111111111111
2784,"G'day. At the evil highschool right now","g'day at the evil highschool right now",2033-08-15,"Tim__ong",0,"Neutral","Neutral","Anger",1,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.375757575757576
2785,"rain ruined the Malaysian GP - not much fun, neither any money from it ...","rain ruined the malaysian gp not much fun neither any money from it",2033-08-16,"arpita_datta271",0,"Neutral","Neutral","Anger",2,2,1,1,2,1,1,1,FALSE,0,"Genuine",1,"High",1,0.362573099415205
2786,"@Ajiee thnx ajeng! I will have to skip that class  im totally unprepared!","thnx ajeng! i will have to skip that class im totally unprepared!",2033-08-17,"nxomega",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.339393939393939
2787,"On my way to Chicago finally; Connecting through London now and will be home for 5 measely days and then back out again...","on my way to chicago finally connecting through london now and will be home for measely days and then back out again",2033-08-18,"atangorra",0,"Neutral","Neutral","Anticipation",0,1,1,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.333333333333333
2788,"@maxime68 Darn! Can't open it on my work computer. Not supposed to have fun at work  But thanks anyway!","darn! can't open it on my work computer not supposed to have fun at work but thanks anyway!",2033-08-19,"kafarsken",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.394444444444444
2789,"@Janelle76 i want a phone that i can FB,MS, and twitter from!!!!","i want a phone that i can fb ms and twitter from!!!!",2033-08-20,"LadyT8088",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",2,0.345679012345679
2790,"@keongzai assign someone else to do it... or eff it and do it yourself","assign someone else to do it or eff it and do it yourself",2033-08-21,"beakee",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.333333333333333
2791,"Off to the hospital soon. Kinda sucks I'm not allowed to eat anything  x","off to the hospital soon kinda sucks i'm not allowed to eat anything x",2033-08-22,"Jimmyw23",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,1,FALSE,0,"Genuine",1,"High",3,0.345029239766082
2792,"Doesn't like how much UK postal prices have just gone up. Now costs 20p more to mail a Black Velvet to USA/ROTW &amp; 10p UK.","doesn't like how much uk postal prices have just gone up now costs 20p more to mail a black velvet to usa rotw amp 10p uk",2033-08-23,"blackvelvetmag",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",2,0.349462365591398
2793,"4 days in York - nice place. photos coming soon. Feeling sick now though, and I'm back at work","days in york nice place photos coming soon feeling sick now though and i'm back at work",2033-08-24,"thomir",1,"Positive","Mild Positive","Anticipation",1,2,2,1,1,2,1,1,FALSE,0,"Genuine",1,"High",3,0.375661375661376
2794,"@davenavarro6767 was wondering where you'd been? You've been so quiet these days. Miss the chatty Dave","was wondering where you'd been? you've been so quiet these days miss the chatty dave",2033-08-25,"beut1",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.333333333333333
2795,"@alystoe  I hope you are okay","i hope you are okay",2033-08-26,"jomiel",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",3,0.358974358974359
2796,"Is at work, thinking how much graveyard shift sux","is at work thinking how much graveyard shift sux",2033-08-27,"roxyrouge",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.357575757575758
2797,"Last day of work before I go on holiday... argh... got fuck loads to do","last day of work before i go on holiday argh got fuck loads to do",2033-08-28,"goregoregirl",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,0,"Genuine",1,"High",3,0.339080459770115
2798,"I snickered for like twenty minutes thinking that was the awesomest name ever.","i snickered for like twenty minutes thinking that was the awesomest name ever",2033-08-29,"BoccKob",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.369047619047619
2799,"I don't know how to use this thing and my stupid picture won't upload","i don't know how to use this thing and my stupid picture won't upload",2033-08-30,"jakissa",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.373563218390805
2800,"madre is grinding on me this is gonna be a long week","madre is grinding on me this is gonna be a long week",2033-08-31,"sianytee",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.364197530864198
2801,"@ThomasGudgeon Well yes, Shame that you can only get the plastic one for the first generation.","well yes shame that you can only get the plastic one for the first generation",2033-09-01,"tomchams95",0,"Neutral","Neutral","Disgust",0,0,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.345029239766082
2802,"i think my tweetdeck is failing me","i think my tweetdeck is failing me",2033-09-02,"arcanesecrets",0,"Neutral","Neutral","Anger",1,1,0,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.358974358974359
2803,"it still hurts","it still hurts",2033-09-03,"phaerie",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
2804,"@McKayla_JB HEY. LOL. BTW U Know How To Upload A Picture? I tried But It Never Shows  XO","hey lol btw u know how to upload a picture? i tried but it never shows xo",2033-09-04,"SaveTheRave",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,50,"Genuine",1,"High",1,0.350282485875706
2805,"working at home","working at home",2033-09-05,"danemsteve",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.358974358974359
2806,"it's sooo super duper cold","it's sooo super duper cold",2033-09-06,"egg104",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.371069182389937
2807,"@MisterSkull awwwwww!!!! What a shame you're miles and miles away","awwwwww!!!! what a shame you're miles and miles away",2033-09-07,"RachelGW",0,"Neutral","Neutral","Disgust",0,0,1,1,0,1,0,0,FALSE,12.5,"Genuine",0.8,"High",3,0.357575757575758
2808,"just spent the last half hour making a playlist for tonight... it's going to be a long night","just spent the last half hour making a playlist for tonight it's going to be a long night",2033-09-08,"sophiastication",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.361111111111111
2809,"@NattNatt81 You doggie dazzler!! im trying to work a bit today  if you want we coule pop ovr and say hi later?","you doggie dazzler!! im trying to work a bit today if you want we coule pop ovr and say hi later?",2033-09-09,"Victoria2105",0,"Neutral","Neutral","Surprise",0,0,0,0,0,0,1,0,FALSE,12.5,"Genuine",0.8,"High",3,0.367231638418079
2810,"oh but damn..fried screwing up me lunch","oh but damn fried screwing up me lunch",2033-09-10,"unravelling",0,"Neutral","Neutral","Anger",1,0,1,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.352201257861635
2811,"Getting ready to leave Cali....I DON&quot;T WANT TO GO HOME!!! I wish I could just bring my kids here!!!","getting ready to leave cali i don quot t want to go home!!! i wish i could just bring my kids here!!!",2033-09-11,"heatison67",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,1,1,1,FALSE,37.5,"Genuine",0.8,"High",3,0.333333333333333
