"id","date","user","source","original_text","text","ground_truth","final_sentiment","sentiment_score","polarity","intensity","dominant_emotion","emotion_intensity","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_label","sarcasm_confidence"
2928,2009-04-06,"MjaeLA","Sentiment140","@steeltrain that's awesome you guys!!!  support ","that's awesome you guys!!! support","Positive","Positive",1,"Positive","Mild Positive","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2929,2009-04-06,"alexboles","Sentiment140","@caitlindean You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. ","you should never regret things happen for a reason figuring out what that reason was is the hard part use your friends","Positive","Positive",1,"Positive","Mild Positive","Anticipation",2,0,1,0,0,0,1,0,0,FALSE,"Non-Sarcastic",12.5
2930,2009-04-06,"rashmi_g","Sentiment140","@lavsmohan...... Yup!! saw the entire match....reached office late.. ","yup!! saw the entire match reached office late","Positive","Positive",0,"Neutral","Neutral","Sadness",1,0,0,0,0,0,1,0,0,FALSE,"Non-Sarcastic",12.5
2931,2009-04-07,"CVD","Sentiment140","About to start the epic drive from Glasgow to Alton Towers. Looks like a rainy few days ","about to start the epic drive from glasgow to alton towers looks like a rainy few days","Negative","Negative",0,"Neutral","Neutral","Anticipation",2,0,1,0,0,0,1,0,0,FALSE,"Non-Sarcastic",0
2932,2009-04-06,"fra66le","Sentiment140","@pfspleen Not sure I have the party feet for Ibiza lol! Minorca might be nice though, I shall have a mooch  Ta.","not sure i have the party feet for ibiza lol! minorca might be nice though i shall have a mooch ta","Positive","Positive",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2933,2009-04-06,"mumblr","Sentiment140","Tumblr: This is exactly how it feels wearing a �tie�  http://tinyurl.com/c8bvqh","tumblr this is exactly how it feels wearing a tie","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2934,2009-04-07,"grayscalecrayon","Sentiment140","Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx","txt chat with jake lmfao its frikkin awesome! i miss this effin boy so much awww hoping you would come back here na! xxxx","Negative","Negative",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2935,2009-04-07,"pdx_photolover","Sentiment140","Oh, and it's officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik's in bed.","oh and it's officially my birthday happy 23rd birthday to me! looks around yet no one is here to wish it to me erik's in bed","Negative","Negative",-1,"Negative","Mild Negative","Anticipation",6,0,2,0,0,2,0,1,1,FALSE,"Non-Sarcastic",25
2936,2009-04-07,"eckorecord","Sentiment140","Not drunk at all  @kirstiekalamity","not drunk at all","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2937,2009-04-06,"tmarthal","Sentiment140","Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU ","pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent msu","Negative","Negative",4,"Positive","Mild Positive","Anticipation",7,0,2,0,0,2,0,1,2,FALSE,"Non-Sarcastic",12.5
2938,2009-04-06,"fishliver","Sentiment140","I need to go to the bank tomorrow before I go broke... ","i need to go to the bank tomorrow before i go broke","Negative","Negative",0,"Neutral","Neutral","Anticipation",4,0,1,0,1,0,1,0,1,FALSE,"Non-Sarcastic",0
2939,2009-04-06,"lynseypeterson","Sentiment140","Went to the Dooce book signing.  Got my book signed.  Made an ass of myself.  But otherwise a good time. ","went to the dooce book signing got my book signed made an ass of myself but otherwise a good time","Positive","Positive",1,"Positive","Mild Positive","Anticipation",5,0,2,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
2940,2009-04-07,"tm_harris","Sentiment140","@jeffsmithcars Why would you want to send traffic to that page?  At the bottom, you say you're not done  ","why would you want to send traffic to that page? at the bottom you say you're not done","Negative","Negative",0,"Neutral","Neutral","Sadness",1,0,0,0,0,0,1,0,0,FALSE,"Non-Sarcastic",0
2941,2009-04-06,"mackied","Sentiment140","Mackie Manhattan is in the building ","mackie manhattan is in the building","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2942,2009-04-06,"Sammeh_","Sentiment140","Bryon is my tea bitch ","bryon is my tea bitch","Positive","Positive",0,"Neutral","Neutral","Anger",4,1,0,1,1,0,1,0,0,FALSE,"Non-Sarcastic",0
2943,2009-04-07,"GrosenFriis","Sentiment140","@rosenstand @anderssaugstrup [uk] It's hard to tweet [dk] &quot;I dag har Anders f�dselsdag..&quot; [dk] within just 140 characters ","uk it's hard to tweet dk quot i dag har anders f dselsdag quot dk within just characters","Positive","Positive",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2944,2009-04-06,"smileygab","Sentiment140","listening to nathan cry.... ","listening to nathan cry","Negative","Negative",0,"Neutral","Neutral","Sadness",1,0,0,0,0,0,1,0,0,FALSE,"Non-Sarcastic",0
2945,2009-04-06,"ellaireyantis","Sentiment140","Lookin like an all-nighter. I hate it when I do this to myself ","lookin like an all nighter i hate it when i do this to myself","Negative","Negative",-1,"Negative","Mild Negative","Anger",4,1,0,1,1,0,1,0,0,FALSE,"Non-Sarcastic",0
2946,2009-04-06,"rchlrchfrt","Sentiment140","went to ihop again. Great for a diet   At least there were no kung foo pancakes this time. -Rachel-","went to ihop again great for a diet at least there were no kung foo pancakes this time rachel","Negative","Negative",-1,"Negative","Mild Negative","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2947,2009-04-06,"caitd86","Sentiment140","need to sleep. but cant ","need to sleep but cant","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2948,2009-04-06,"froggie775","Sentiment140","@amp451 good night  sweet dreamz","good night sweet dreamz","Positive","Positive",1,"Positive","Mild Positive","Anticipation",8,0,2,0,0,2,0,2,2,FALSE,"Non-Sarcastic",0
2949,2009-04-07,"jennielees","Sentiment140","@josordoni yeah it was good news, a y combinator interview next week! dunno bout the oyster, will just suck it up I guess ","yeah it was good news a y combinator interview next week! dunno bout the oyster will just suck it up i guess","Negative","Negative",1,"Positive","Mild Positive","Surprise",6,1,1,0,0,1,0,2,1,FALSE,"Non-Sarcastic",0
2950,2009-04-07,"wzrdry","Sentiment140","@LouisGagliardi hahaha... shiiit, dont i feel like a douche bag =/ hehe! thx for the tips anyway  much appreciated!im glad to be different","hahaha shiiit dont i feel like a douche bag hehe! thx for the tips anyway much appreciated!im glad to be different","Positive","Positive",-1,"Negative","Mild Negative","Anticipation",2,0,1,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
2951,2009-04-06,"Gnuboss","Sentiment140","@carmanuals @DoItYourselfs @Electricity101 I see your M.O. there  #rofl","i see your m o there rofl","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2952,2009-04-07,"Leah8tn","Sentiment140","@Mica4Life  dude you didnt even see #house tonight  They made it look like Penn died","dude you didnt even see house tonight they made it look like penn died","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2953,2009-04-06,"AlwaysMiley","Sentiment140","By the way, I almost forgot! There's an article about twitter in a maltese magazine ","by the way i almost forgot! there's an article about twitter in a maltese magazine","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2954,2009-04-07,"wilsonlim","Sentiment140","in Genting now! But I now at gohtong jaya using com... ","in genting now! but i now at gohtong jaya using com","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2955,2009-04-07,"clublk","Sentiment140","Yep!  ...out of curiousity though where did ya get those pics of the ferrari from anyway? http://tinyurl.com/dfldvc","yep! out of curiousity though where did ya get those pics of the ferrari from anyway?","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2956,2009-04-06,"maialevenson","Sentiment140","@LarrissaR please don't leave. stay for grant's bday ","please don't leave stay for grant's bday","Negative","Negative",0,"Neutral","Neutral","Sadness",2,0,0,0,0,0,1,1,0,FALSE,"Non-Sarcastic",12.5
2957,2009-04-07,"stacycat","Sentiment140","@MinaMeow It was a good presentation!  Sluthood does not get talked about much ","it was a good presentation! sluthood does not get talked about much","Positive","Positive",-1,"Negative","Mild Negative","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",0
2958,2009-04-06,"theunwantedpath","Sentiment140","@hansonmusic I can't wait for the new record ","i can't wait for the new record","Positive","Positive",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2959,2009-04-06,"FlyRice","Sentiment140","Good GOD they ruined my belly button!!!  ","good god they ruined my belly button!!!","Negative","Negative",1,"Positive","Mild Positive","Anticipation",12,1,2,1,2,2,1,1,2,TRUE,"Sarcastic",37.5
2960,2009-04-06,"MaraBG","Sentiment140","@pjaficionado  Having fun, loving life, happy to be in the game. Everything else is a bonus. Not just BS either!","having fun loving life happy to be in the game everything else is a bonus not just bs either!","Positive","Positive",-2,"Negative","Mild Negative","Joy",10,0,3,0,0,4,0,1,2,FALSE,"Non-Sarcastic",12.5
2961,2009-04-06,"carolARC","Sentiment140","@bloodandmilk Neat!  Red Cross &amp; Red Crescent-Red Lion with Sun (that one was withdrawn)--Unity, I stand with them. ","neat! red cross amp red crescent red lion with sun that one was withdrawn unity i stand with them","Positive","Positive",0,"Neutral","Neutral","Fear",9,1,1,0,2,1,1,1,2,FALSE,"Non-Sarcastic",0
2962,2009-04-06,"itsvivianbetchh","Sentiment140","heyy loves!! just finished my record in the studio!! going to kick it with lauren c.!!  byee!! &lt;3","heyy loves!! just finished my record in the studio!! going to kick it with lauren c !! byee!! lt","Positive","Positive",0,"Neutral","Neutral","Anger",1,1,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2963,2009-04-06,"debbieseraphina","Sentiment140","@jerichoK haha its 3pm here. good afternoon! ","haha its 3pm here good afternoon!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
2964,2009-04-06,"jessicatilley","Sentiment140","@KristenjStewart It happened because everyone freakin' loves the shit out of you! Get used to it  Hope you have a good week!","it happened because everyone freakin' loves the shit out of you! get used to it hope you have a good week!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",10,1,2,1,0,2,0,2,2,FALSE,"Non-Sarcastic",12.5
2965,2009-04-06,"kages2031","Sentiment140","can't wait for vegas ","can't wait for vegas","Positive","Positive",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2966,2009-04-07,"jessa_almeida","Sentiment140","watchin.. I'm not there. and missing heath ledger ","watchin i'm not there and missing heath ledger","Negative","Negative",0,"Neutral","Neutral","Fear",2,0,0,0,1,0,1,0,0,FALSE,"Non-Sarcastic",0
2967,2009-04-07,"Missinjeans","Sentiment140","@CHRISDJMOYLES I'm not excited as I live in Wales ","i'm not excited as i live in wales","Negative","Negative",-1,"Negative","Mild Negative","Anticipation",4,0,1,0,0,1,0,1,1,FALSE,"Non-Sarcastic",12.5
2968,2009-04-06,"Jallenwhit","Sentiment140","Essay time.... ","essay time","Negative","Negative",0,"Neutral","Neutral","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2969,2009-04-06,"MTsiaklides","Sentiment140","@katdogs Ya I'm first generation here in the states so my parents and grandparents mainly speak Greek.  Yiayia's are the best! ","ya i'm first generation here in the states so my parents and grandparents mainly speak greek yiayia's are the best!","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",25
2970,2009-04-06,"joelyuk","Sentiment140","Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday ","guten morgen up and off to get ready to go to phantasialand cologne yay! but booooo last park of holiday","Negative","Negative",0,"Neutral","Neutral","Anticipation",3,0,2,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
2971,2009-04-06,"sbarnzy","Sentiment140","I'm off to Salsa Dancing lessons!!!  I love it!!!  ","i'm off to salsa dancing lessons!!! i love it!!!","Positive","Positive",1,"Positive","Mild Positive","Joy",1,0,0,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
2972,2009-04-06,"Anja1975","Sentiment140","@JonathanRKnight wake up with ah Jon tweet. The Best start for my day  thx Jon love You","wake up with ah jon tweet the best start for my day thx jon love you","Positive","Positive",2,"Positive","Mild Positive","Anticipation",2,0,1,0,0,1,0,0,0,FALSE,"Non-Sarcastic",12.5
2973,2009-04-07,"Acterveld","Sentiment140","Woke up and feel like Rubbish  Rest? Or Chill indoors and play Xbox with a cold drink?","woke up and feel like rubbish rest? or chill indoors and play xbox with a cold drink?","Negative","Negative",0,"Neutral","Neutral","Disgust",1,0,0,1,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2974,2009-04-07,"xallthatjazzx","Sentiment140","Trying really hard not to get sick from all of the stuff I just took to get rid of my cough. ","trying really hard not to get sick from all of the stuff i just took to get rid of my cough","Negative","Negative",1.5,"Positive","Mild Positive","Disgust",3,0,0,2,0,0,1,0,0,FALSE,"Non-Sarcastic",0
2975,2009-04-06,"NahStarSeeYa","Sentiment140","@stephenkruiser i had 2 put my dog down today too  someone ran her over","i had put my dog down today too someone ran her over","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2976,2009-04-07,"T_Vee","Sentiment140","summer camp or summer school?? Both are boarding lol. ","summer camp or summer school?? both are boarding lol","Negative","Negative",0,"Neutral","Neutral","Trust",1,0,0,0,0,0,0,0,1,FALSE,"Non-Sarcastic",25
2977,2009-04-07,"jasmine_pamela","Sentiment140","doesn't want to go to school tomorrow. it's the last day, but it's also twyla's day off ","doesn't want to go to school tomorrow it's the last day but it's also twyla's day off","Negative","Negative",0,"Neutral","Neutral","Anticipation",2,0,1,0,0,0,0,0,1,FALSE,"Non-Sarcastic",25
2978,2009-04-06,"alvinooi","Sentiment140","@snufsnuf I'm living in penang, its far from singapore plus i'm just getting started on IM so maybe a little while before i can go travel ","i'm living in penang its far from singapore plus i'm just getting started on im so maybe a little while before i can go travel","Positive","Positive",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",12.5
2979,2009-04-06,"f8al","Sentiment140","needs another copy of visual studio 2008 ","needs another copy of visual studio","Negative","Negative",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
2980,2009-04-06,"Marge_Inovera","Sentiment140","i'm thinking i'm blessed that ive a cmputr &amp; a fireplace on ths cold evening. Feeling content, I shall scuttle on off 2 bd  Nite all","i'm thinking i'm blessed that ive a cmputr amp a fireplace on ths cold evening feeling content i shall scuttle on off bd nite all","Positive","Positive",0,"Neutral","Neutral","Joy",11,1,1,1,1,3,1,1,2,FALSE,"Non-Sarcastic",12.5
2981,2009-04-06,"elysemize","Sentiment140","@JonathanRKnight  i do embrace the simple life.  simple things like a new kids reunion makes me an extremely happy girl ","i do embrace the simple life simple things like a new kids reunion makes me an extremely happy girl","Positive","Positive",1.5,"Positive","Mild Positive","Anticipation",9,0,3,0,0,2,0,1,3,FALSE,"Non-Sarcastic",0
2982,2009-04-06,"SHRIKEE","Sentiment140","Horrible sore throat  hurts","horrible sore throat hurts","Negative","Negative",-1,"Negative","Mild Negative","Anger",5,2,0,1,1,0,1,0,0,FALSE,"Non-Sarcastic",0
2983,2009-04-06,"ryanodonnell","Sentiment140","@AttractMode Thanks for putting on such a great event. Can't wait for the inevitable sequels! ","thanks for putting on such a great event can't wait for the inevitable sequels!","Positive","Positive",1,"Positive","Mild Positive","Anticipation",1,0,1,0,0,0,0,0,0,FALSE,"Non-Sarcastic",0
