"id","original_text","text","date","user","sentiment_score","polarity","intensity","dominant_emotion","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","is_sarcasm","sarcasm_confidence","fake_review_flag","credibility_score","credibility_band","topic","topic_probability"
4409,"hates replaying that night in my head!!!! can't i just be happy now...?  I love you little brother... &lt;3&lt;3&lt;3","hates replaying that night in my head!!!! can't i just be happy now ? i love you little brother lt lt lt",2038-01-26,"devonslater",2,"Positive","Mild Positive","Joy",0,1,0,0,2,0,0,2,FALSE,12.5,"Genuine",0.8,"High",3,0.361111111111111
4410,"@NathanaelB awww no fair! i is a big girl but not a big boy!  you will be sorry when i bite u on bum! then u see who is big playa","awww no fair! i is a big girl but not a big boy! you will be sorry when i bite u on bum! then u see who is big playa",2038-01-27,"MistyMoopies",0,"Neutral","Neutral","Disgust",0,0,2,0,0,1,0,0,FALSE,12.5,"Fake",0.55,"Medium",2,0.413978494623656
4411,"Fuck you Channel 7 and iQ for the damn show running over time and me not getting to see the reunions","fuck you channel and iq for the damn show running over time and me not getting to see the reunions",2038-01-28,"coachbear",0,"Neutral","Neutral","Anger",1,1,1,0,0,0,0,1,FALSE,0,"Genuine",1,"High",2,0.373563218390805
4412,"Waking up is probably the worst part of my day","waking up is probably the worst part of my day",2038-01-29,"aka_AMY",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.339393939393939
4413,"I was just mean on the internet. Somebody spank me.","i was just mean on the internet somebody spank me",2038-01-30,"renward",0,"Neutral","Neutral","Anger",1,0,0,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4414,"Feeling really crappy about an overdue assignment.  Completely mucked up another assignment and left this one too late.","feeling really crappy about an overdue assignment completely mucked up another assignment and left this one too late",2038-01-31,"nezzle",0,"Neutral","Neutral","Sadness",1,2,1,1,1,3,2,1,FALSE,12.5,"Genuine",1,"High",3,0.371584699453552
4415,"... im not worthless","im not worthless",2038-02-01,"leannayo",1,"Positive","Mild Positive","Anger",1,0,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",0,0
4416,"@wordridden I know! I went and stood on the balcony but it had already moved a few houses further up","i know! i went and stood on the balcony but it had already moved a few houses further up",2038-02-02,"yandle",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.380116959064328
4417,"@stephenfry enjoy wandering around. I wish I could join you. Or at least be in London","enjoy wandering around i wish i could join you or at least be in london",2038-02-03,"BertaWooster",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,1,FALSE,12.5,"Genuine",1,"High",1,0.380116959064328
4418,"WTF!?!?!? WHY is it snowing in April!?!?!?!?!?!?!?! Makes school THAT much crapier","wtf!?!?!? why is it snowing in april!?!?!?!?!?!?!?! makes school that much crapier",2038-02-04,"Lamb37",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,12.5,"Genuine",0.8,"High",3,0.351190476190476
4419,"was offered �30 for my old car  Am going to keep trying see if I can get a bit more.. she has cupcakes on for goodness sake!","was offered for my old car am going to keep trying see if i can get a bit more she has cupcakes on for goodness sake!",2038-02-05,"purplesparkle",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",2,0.35978835978836
4420,"@khali_blache no riches?  Boo. I shall be posting the speshul item to you tomorrow...","no riches? boo i shall be posting the speshul item to you tomorrow",2038-02-06,"Shiminay",0,"Neutral","Neutral","Anticipation",0,1,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.369047619047619
4421,"@raspberry I am trying only to spend if I have paypal funds, which I don't right now.  Plus cat might need to go the vet again this week.","i am trying only to spend if i have paypal funds which i don't right now plus cat might need to go the vet again this week",2038-02-07,"lazygiraffe",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",3,0.375661375661376
4422,"@s13_eisbaer your face is a D90.","your face is a d90",2038-02-08,"camellia_",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.34640522875817
4423,"*sigh* another day, another pile of exciting research to trawl through... More of this tomorrow too","sigh another day another pile of exciting research to trawl through more of this tomorrow too",2038-02-09,"claire_michelle",1,"Positive","Mild Positive","Anticipation",0,2,0,0,1,0,1,0,FALSE,0,"Genuine",1,"High",2,0.390804597701149
4424,"Argh! Sounds like someone is standing at my door with a chainsaw. No sleep for me this morning.  I'm very grumpy now!","argh! sounds like someone is standing at my door with a chainsaw no sleep for me this morning i'm very grumpy now!",2038-02-10,"bishpenguin",0,"Neutral","Neutral","Anger",1,0,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.377777777777778
4425,"just after waking up.. Im tired","just after waking up im tired",2038-02-11,"MelissaMartin_",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
4426,"@shubox damn. neither are on there","damn neither are on there",2038-02-12,"LauraKalbag",0,"Neutral","Neutral","Anger",1,0,1,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33974358974359
4427,"feelin sick.  can't slow down though...school, other school, rehearsal, tennis match, rehearsal again.","feelin sick can't slow down though school other school rehearsal tennis match rehearsal again",2038-02-13,"AshtonTaylor",-1,"Negative","Mild Negative","Disgust",0,0,1,0,0,1,0,1,FALSE,0,"Genuine",1,"High",2,0.371584699453552
4428,"@ChloeChloe i completely forgot about the exams.. i really cant be bothered to revise.  *PERUface*","i completely forgot about the exams i really cant be bothered to revise peruface",2038-02-14,"thatsarahkid",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",1,0.345029239766082
4429,"Hello all, slow getting going today ... I just feel like curling up with my book for the rest of the day ...","hello all slow getting going today i just feel like curling up with my book for the rest of the day",2038-02-15,"gimraent",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.33879781420765
4430,"@finalcontext  Luckily I'm on holiday at the mo! But it's still all work  What is it you do ?","luckily i'm on holiday at the mo! but it's still all work what is it you do ?",2038-02-16,"xVivicax",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,0,0,FALSE,25,"Genuine",1,"High",1,0.364197530864198
4431,"couldn't sleep, up all night, i will regret this when i get home from work","couldn't sleep up all night i will regret this when i get home from work",2038-02-17,"derring1",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",1,0.373563218390805
4432,"I've given up and am going to the doctor...being sick 3 times in one month is rather annoying","i've given up and am going to the doctor being sick times in one month is rather annoying",2038-02-18,"aevans6",-1,"Negative","Mild Negative","Anger",1,0,1,0,0,1,0,1,FALSE,0,"Genuine",1,"High",1,0.377777777777778
4433,"work is so boring without my ipod","work is so boring without my ipod",2038-02-19,"Walk_In_The_Sun",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.364197530864198
4434,"doesn't understand Ohio weather... it's APRIL!...i have to run a track meet in shorts and a tank top tonight, this is gonna be great!.","doesn't understand ohio weather it's april! i have to run a track meet in shorts and a tank top tonight this is gonna be great!",2038-02-20,"Kaeilyn",0,"Neutral","Neutral","Anticipation",0,2,0,0,0,0,0,1,FALSE,25,"Genuine",1,"High",2,0.385416666666667
4435,"Eurrrghhhh!!!!  Not a fan of Lapsang Souching.  Tastes like smoking","eurrrghhhh!!!! not a fan of lapsang souching tastes like smoking",2038-02-21,"LucyBaron",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",0.8,"High",3,0.364197530864198
4436,"Trying hard to resist eating the kids' Easter Eggs","trying hard to resist eating the kids' easter eggs",2038-02-22,"ivormurray",-1,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345029239766082
4437,"man i shouldn't have put cheese on that crab salad sandwich...","man i shouldn't have put cheese on that crab salad sandwich",2038-02-23,"nicksterdam",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.345029239766082
4438,"feeling down today","feeling down today",2038-02-24,"Nelly6_8",0,"Neutral","Neutral","Anger",1,1,1,1,1,1,1,1,FALSE,0,"Genuine",1,"High",3,0.33974358974359
4439,"@paul_a_smith Well done - if u get that MP4 version pls can you make it available as a download somewhere - some of us didnt get to c it","well done if u get that mp4 version pls can you make it available as a download somewhere some of us didnt get to c it",2038-02-25,"gavlp",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.397849462365591
4440,"Fuck fuck fuck fuck fuck fuck fuck I got the job that I didn't want and I have to take it","fuck fuck fuck fuck fuck fuck fuck i got the job that i didn't want and i have to take it",2038-02-26,"star_scapes",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",3,0.397849462365591
4441,"Went to HPFZ and page came up saying the domain has expired.. I'm..freaking out right now.","went to hpfz and page came up saying the domain has expired i'm freaking out right now",2038-02-27,"Kelsey_Gray",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.367231638418079
4442,"@RobynBobbin You could have been me for today. Work was absolutely bloody terrible. I was ready to call it quits..","you could have been me for today work was absolutely bloody terrible i was ready to call it quits",2038-02-28,"hollieleanne",-1.5,"Negative","Mild Negative","Anger",2,1,2,2,0,2,0,0,FALSE,12.5,"Genuine",1,"High",2,0.345029239766082
4443,"@gjarnling woops! you did get it and replied!! I am having a dumb day i guess  x","woops! you did get it and replied!! i am having a dumb day i guess x",2038-03-01,"JoanneDuran",-1,"Negative","Mild Negative","Surprise",0,0,0,0,0,0,1,0,FALSE,12.5,"Genuine",0.8,"High",1,0.351190476190476
4444,"a level maths is too hard  i need help","a level maths is too hard i need help",2038-03-02,"Jasminexoxo",-1,"Negative","Mild Negative","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",1,0.357575757575758
4445,"Sick in bed. Googled 'snot'. Still don't understand why it's decided to take up April lodgings in my skull.","sick in bed googled 'snot' still don't understand why it's decided to take up april lodgings in my skull",2038-03-03,"katieparsons",0,"Neutral","Neutral","Disgust",0,0,1,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",3,0.350282485875706
4446,"I thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater","i thought i'd managed to dodge the cold going around work but woke up this morning feeling like i'd swallowed a cheese grater",2038-03-04,"ScarlettDaggers",0,"Neutral","Neutral","Anticipation",1,2,1,1,1,1,1,1,FALSE,25,"Genuine",1,"High",3,0.35978835978836
4447,"says everything still hurts.  http://plurk.com/p/n19ve","says everything still hurts",2038-03-05,"leiron",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.345679012345679
4448,"wow - great day - SUN SUN SUN but have to work now","wow great day sun sun sun but have to work now",2038-03-06,"CarterHH",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,TRUE,25,"Genuine",0.75,"High",2,0.35632183908046
4449,"is really really missing him...","is really really missing him",2038-03-07,"takemeorleaveme",0,"Neutral","Neutral","Fear",0,0,0,1,0,1,0,0,FALSE,0,"Genuine",0.75,"High",3,0.371069182389937
4450,"I thought @twooting would be all about Twitter in Tooting.  I'm disappointed.","i thought would be all about twitter in tooting i'm disappointed",2038-03-08,"ingridk",-1,"Negative","Mild Negative","Anger",1,1,1,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4451,"@DanceofLife hiya which slides do you mean? Your contact photo in B/W? Had minor crisis too and had to replace all contacts so no photos","hiya which slides do you mean? your contact photo in b w? had minor crisis too and had to replace all contacts so no photos",2038-03-09,"mancunianlad",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",3,0.367231638418079
4452,"My groat feels like it's getting sore","my groat feels like it's getting sore",2038-03-10,"desipage",0,"Neutral","Neutral","Anger",1,0,0,0,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.345679012345679
4453,"@cjoneill hurrah! @gutters gave the coffee a miss today ... he was regreting that decisioin by mid-morning - no sleep for new dads","hurrah! gave the coffee a miss today he was regreting that decisioin by mid morning no sleep for new dads",2038-03-11,"ms_dan",0,"Neutral","Neutral","Joy",0,0,0,0,1,0,0,0,FALSE,0,"Genuine",1,"High",2,0.377777777777778
4454,"@schizdazzle actually it done it all its self. it jumped off my lap, I did try to stop it","actually it done it all its self it jumped off my lap i did try to stop it",2038-03-12,"Claudlaar",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.75,"High",3,0.333333333333333
4455,"School...  but at least theres only 2 more days till break!","school but at least theres only more days till break!",2038-03-13,"colleen33",0,"Neutral","Neutral","Surprise",0,0,0,0,0,0,1,1,FALSE,12.5,"Genuine",1,"High",1,0.351190476190476
4456,"@sabret00the uh uh... poor Paul.  ...hows the weather in good ole LDN town? Heading ur way on friday.","uh uh poor paul hows the weather in good ole ldn town? heading ur way on friday",2038-03-14,"JessiEngel",0,"Neutral","Neutral","Anticipation",0,1,0,0,1,0,1,1,FALSE,12.5,"Genuine",0.75,"High",2,0.355191256830601
4457,"@kyelko lol I bet. don't want to go to work  xx","lol i bet don't want to go to work xx",2038-03-15,"melanieleonard",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.357575757575758
4458,"@TownHallSteps1 Maybe if you did an AA Show","maybe if you did an aa show",2038-03-16,"randomoniam",0,"Neutral","Neutral","Trust",0,0,0,0,0,0,0,1,FALSE,0,"Genuine",1,"High",3,0.33974358974359
4459,"@stevengsaunders I miss Taco Bell toooooo.  There should be WAY more Taco Bell franchises.","i miss taco bell toooooo there should be way more taco bell franchises",2038-03-17,"Cymon",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",2,0.362573099415205
4460,"@miss_leesa Me, too. *sigh*   We need to move somewhere cold... in the country... &amp; become florists... with a good bookstore nearby...","me too sigh we need to move somewhere cold in the country amp become florists with a good bookstore nearby",2038-03-18,"IAmTheAnt",1,"Positive","Mild Positive","Anticipation",0,1,0,0,1,0,1,1,FALSE,0,"Genuine",1,"High",2,0.367231638418079
4461,"ewwww presentation","ewwww presentation",2038-03-19,"mrberro",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",0.8,"High",3,0.33974358974359
4462,"this weather seriously impeded my shoe choice today","this weather seriously impeded my shoe choice today",2038-03-20,"rochlatinsky",0,"Neutral","Neutral","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",2,0.357575757575758
4463,"Bored  I think i may watch the dark knight.","bored i think i may watch the dark knight",2038-03-21,"Lauraaacrook",-1,"Negative","Mild Negative","Anticipation",0,1,0,1,0,1,0,0,FALSE,0,"Genuine",1,"High",3,0.351190476190476
4464,"off work yay Im so tired","off work yay im so tired",2038-03-22,"joeyfrsh2dth",-1.5,"Negative","Mild Negative","Neutral",0,0,0,0,0,0,0,0,FALSE,0,"Genuine",1,"High",1,0.352201257861635
4465,"@lizzy1e Just out of interest how much RAM does that laptop have? Vista is very memory hungry...","just out of interest how much ram does that laptop have? vista is very memory hungry",2038-03-23,"andypandy088",0,"Neutral","Neutral","Anticipation",1,2,0,0,0,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.373563218390805
4466,"Bbutton ring fell off  needa replace one asap: Bbutton ring fell off  needa replace one asap","bbutton ring fell off needa replace one asap bbutton ring fell off needa replace one asap",2038-03-24,"felloff",0,"Neutral","Neutral","Sadness",0,0,0,0,0,1,0,0,FALSE,12.5,"Genuine",1,"High",1,0.385416666666667
4467,"@katieparsons  maybe it's a sign to listen to Snot!? LOVE YA. x","maybe it's a sign to listen to snot!? love ya x",2038-03-25,"MikeTreat",1,"Positive","Mild Positive","Joy",0,0,0,0,1,0,0,0,FALSE,12.5,"Genuine",1,"High",3,0.357575757575758
4468,"This is a bad time to be hooked on Twilight..........11 assignments due by May 29th","this is a bad time to be hooked on twilight assignments due by may 29th",2038-03-26,"SamiPineapple",-1,"Negative","Mild Negative","Anger",1,1,1,1,0,1,0,0,FALSE,0,"Genuine",1,"High",2,0.362573099415205
